TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:32:44.468,6,32,-17,37,20
2020/08/06 07:32:44.498,6,32,-17,37,17
2020/08/06 07:32:44.529,6,32,-17,37,20
2020/08/06 07:32:44.559,6,32,-17,37,34
2020/08/06 07:32:44.589,6,32,-17,37,26
2020/08/06 07:32:44.620,6,32,-17,37,25
2020/08/06 07:32:44.650,6,32,-17,37,38
2020/08/06 07:32:44.685,6,32,-17,37,40
2020/08/06 07:32:44.716,6,32,-17,37,22
2020/08/06 07:32:44.748,6,32,-17,37,19
2020/08/06 07:32:44.779,6,32,-17,37,18
2020/08/06 07:32:44.809,6,32,-17,37,28
2020/08/06 07:32:44.840,6,32,-17,37,31
2020/08/06 07:32:44.871,6,32,-17,37,25
2020/08/06 07:32:44.902,6,32,-17,37,21
2020/08/06 07:32:44.952,6,32,-17,37,34
2020/08/06 07:32:44.983,6,32,-17,37,22
2020/08/06 07:32:45.013,6,32,-17,37,15
2020/08/06 07:32:45.043,6,32,-17,37,15
2020/08/06 07:32:45.073,6,32,-17,37,15
2020/08/06 07:32:45.104,6,32,-17,37,22
2020/08/06 07:32:45.134,6,32,-17,37,16
2020/08/06 07:32:45.165,6,32,-17,37,43
2020/08/06 07:32:45.196,6,32,-17,37,50
2020/08/06 07:32:45.226,6,32,-17,37,34
2020/08/06 07:32:45.256,6,32,-17,37,16
2020/08/06 07:32:45.286,6,32,-17,37,26
2020/08/06 07:32:45.316,6,32,-17,37,22
2020/08/06 07:32:45.346,6,32,-17,37,38
2020/08/06 07:32:45.376,6,32,-17,37,31
2020/08/06 07:32:45.406,6,32,-17,37,27
2020/08/06 07:32:45.436,6,32,-17,37,18
2020/08/06 07:32:45.466,6,32,-17,37,13
2020/08/06 07:32:45.497,6,32,-17,37,26
2020/08/06 07:32:45.527,6,32,-17,37,22
2020/08/06 07:32:45.557,6,32,-17,37,16
2020/08/06 07:32:45.587,6,32,-17,37,30
2020/08/06 07:32:45.620,6,32,-17,37,36
2020/08/06 07:32:45.660,6,32,-17,37,67
2020/08/06 07:32:45.691,6,32,-17,37,48
2020/08/06 07:32:45.722,6,32,-17,37,53
2020/08/06 07:32:45.754,6,32,-17,37,59
2020/08/06 07:32:45.792,6,32,-17,37,77
2020/08/06 07:32:45.823,6,32,-17,37,43
2020/08/06 07:32:45.853,6,32,-17,37,39
2020/08/06 07:32:45.884,6,32,-17,37,37
2020/08/06 07:32:45.914,6,32,-17,37,29
2020/08/06 07:32:45.947,6,32,-17,37,52
2020/08/06 07:32:45.978,6,32,-17,37,26
2020/08/06 07:32:46.012,6,32,-17,37,46
2020/08/06 07:32:46.044,6,32,-17,37,56
2020/08/06 07:32:46.075,6,32,-17,37,31
2020/08/06 07:32:46.107,6,32,-17,37,47
2020/08/06 07:32:46.139,6,32,-17,37,26
2020/08/06 07:32:46.172,6,32,-17,37,51
2020/08/06 07:32:46.205,6,32,-17,37,70
2020/08/06 07:32:46.237,6,32,-17,37,40
2020/08/06 07:32:46.269,6,32,-17,37,56
2020/08/06 07:32:46.303,6,32,-17,37,54
2020/08/06 07:32:46.336,6,32,-17,37,56
2020/08/06 07:32:46.369,6,32,-17,37,41
2020/08/06 07:32:46.400,6,32,-17,37,78
2020/08/06 07:32:46.430,6,32,-17,37,61
2020/08/06 07:32:46.461,6,32,-17,37,43
2020/08/06 07:32:46.491,6,32,-17,37,37
2020/08/06 07:32:46.534,6,32,-17,37,57
2020/08/06 07:32:46.564,6,32,-17,37,35
2020/08/06 07:32:46.595,6,32,-17,37,38
2020/08/06 07:32:46.628,6,32,-17,37,62
2020/08/06 07:32:46.660,6,32,-17,37,84
2020/08/06 07:32:46.691,6,32,-17,37,58
2020/08/06 07:32:46.722,6,32,-17,37,63
2020/08/06 07:32:46.753,6,32,-17,37,50
2020/08/06 07:32:46.783,6,32,-17,37,43
2020/08/06 07:32:46.815,6,32,-17,37,40
2020/08/06 07:32:46.847,6,32,-17,37,102
2020/08/06 07:32:46.878,6,32,-17,37,60
2020/08/06 07:32:46.909,6,32,-17,37,43
2020/08/06 07:32:46.941,6,32,-17,37,51
2020/08/06 07:32:46.971,6,32,-17,37,32
2020/08/06 07:32:47.001,6,32,-17,37,41
2020/08/06 07:32:47.032,6,32,-17,37,33
2020/08/06 07:32:47.064,6,32,-17,37,34
2020/08/06 07:32:47.101,6,32,-17,37,44
2020/08/06 07:32:47.132,6,32,-17,37,44
2020/08/06 07:32:47.164,6,32,-17,37,68
2020/08/06 07:32:47.197,6,32,-17,37,83
2020/08/06 07:32:47.240,6,32,-17,37,85
2020/08/06 07:32:47.272,6,32,-17,37,80
2020/08/06 07:32:47.305,6,32,-17,37,53
2020/08/06 07:32:47.337,6,32,-17,37,65
2020/08/06 07:32:47.371,6,32,-17,37,69
2020/08/06 07:32:47.403,6,32,-17,37,52
2020/08/06 07:32:47.435,6,32,-17,37,37
2020/08/06 07:32:47.466,6,32,-17,37,37
2020/08/06 07:32:47.508,6,32,-17,37,47
2020/08/06 07:32:47.541,6,32,-17,37,46
2020/08/06 07:32:47.572,6,32,-17,37,38
2020/08/06 07:32:47.602,6,32,-17,37,21
2020/08/06 07:32:47.632,6,32,-17,37,38
2020/08/06 07:32:47.664,6,32,-17,37,41
2020/08/06 07:32:47.703,6,32,-17,37,93
2020/08/06 07:32:47.736,6,32,-17,37,90
2020/08/06 07:32:47.769,6,32,-17,37,81
2020/08/06 07:32:47.800,6,32,-17,37,39
2020/08/06 07:32:47.830,6,32,-17,37,31
2020/08/06 07:32:47.860,6,32,-17,37,35
2020/08/06 07:32:47.890,6,32,-17,37,20
2020/08/06 07:32:47.922,6,32,-17,37,59
2020/08/06 07:32:47.952,6,32,-17,37,57
2020/08/06 07:32:48.003,6,32,-17,37,35
2020/08/06 07:32:48.033,6,32,-17,37,39
2020/08/06 07:32:48.063,6,32,-17,37,41
2020/08/06 07:32:48.094,6,32,-17,37,21
2020/08/06 07:32:48.124,6,32,-17,37,47
2020/08/06 07:32:48.154,6,32,-17,37,41
2020/08/06 07:32:48.185,6,32,-17,37,70
2020/08/06 07:32:48.218,6,32,-17,37,55
2020/08/06 07:32:48.269,6,32,-17,37,25
2020/08/06 07:32:48.300,6,32,-17,37,64
2020/08/06 07:32:48.332,6,32,-17,37,94
2020/08/06 07:32:48.364,6,32,-17,37,82
2020/08/06 07:32:48.397,6,32,-17,37,103
2020/08/06 07:32:48.428,6,32,-17,37,56
2020/08/06 07:32:48.461,6,32,-17,37,72
2020/08/06 07:32:48.492,6,32,-17,37,68
2020/08/06 07:32:48.525,6,32,-17,37,74
2020/08/06 07:32:48.555,6,32,-17,37,72
2020/08/06 07:32:48.586,6,32,-17,37,65
2020/08/06 07:32:48.618,6,32,-17,37,68
2020/08/06 07:32:48.649,6,32,-17,37,85
2020/08/06 07:32:48.679,6,32,-17,37,60
2020/08/06 07:32:48.710,6,32,-17,37,54
2020/08/06 07:32:48.740,6,32,-17,37,28
2020/08/06 07:32:48.770,6,32,-17,37,39
2020/08/06 07:32:48.801,6,32,-17,37,41
2020/08/06 07:32:48.831,6,32,-17,37,40
2020/08/06 07:32:48.861,6,32,-17,37,26
2020/08/06 07:32:48.891,6,32,-17,37,22
2020/08/06 07:32:48.922,6,32,-17,37,28
2020/08/06 07:32:48.960,6,32,-17,37,32
2020/08/06 07:32:49.007,6,32,-17,37,60
2020/08/06 07:32:49.041,6,32,-17,37,70
2020/08/06 07:32:49.077,6,32,-17,37,83
2020/08/06 07:32:49.117,6,32,-17,37,64
2020/08/06 07:32:49.166,6,32,-17,37,79
2020/08/06 07:32:49.201,6,32,-17,37,77
2020/08/06 07:32:49.249,6,32,-17,37,87
2020/08/06 07:32:49.290,6,32,-17,37,84
2020/08/06 07:32:49.333,6,32,-17,37,75
2020/08/06 07:32:49.374,6,32,-17,37,61
2020/08/06 07:32:49.407,6,32,-17,37,52
2020/08/06 07:32:49.445,6,32,-17,37,56
2020/08/06 07:32:49.479,6,32,-17,37,51
2020/08/06 07:32:49.530,6,32,-17,37,45
2020/08/06 07:32:49.563,6,32,-17,37,47
2020/08/06 07:32:49.596,6,32,-17,37,63
2020/08/06 07:32:49.629,6,32,-17,37,48
2020/08/06 07:32:49.662,6,32,-17,37,54
2020/08/06 07:32:49.697,6,32,-17,37,43
2020/08/06 07:32:49.728,6,32,-17,37,58
2020/08/06 07:32:49.758,6,32,-17,37,38
2020/08/06 07:32:49.790,6,32,-17,37,47
2020/08/06 07:32:49.820,6,32,-17,37,66
2020/08/06 07:32:49.851,6,32,-17,37,46
2020/08/06 07:32:49.882,6,32,-17,37,32
2020/08/06 07:32:49.913,6,32,-17,37,14
2020/08/06 07:32:49.943,6,32,-17,37,21
2020/08/06 07:32:49.974,6,32,-17,37,20
2020/08/06 07:32:50.004,6,32,-17,37,23
2020/08/06 07:32:50.035,6,32,-17,37,22
2020/08/06 07:32:50.065,6,32,-17,37,26
2020/08/06 07:32:50.095,6,32,-17,37,29
2020/08/06 07:32:50.125,6,32,-17,37,27
2020/08/06 07:32:50.156,6,32,-17,37,25
2020/08/06 07:32:50.186,6,32,-17,37,41
2020/08/06 07:32:50.217,6,32,-17,37,34
2020/08/06 07:32:50.249,6,32,-17,37,59
2020/08/06 07:32:50.281,6,32,-17,37,59
2020/08/06 07:32:50.312,6,32,-17,37,45
2020/08/06 07:32:50.346,6,32,-17,37,52
2020/08/06 07:32:50.376,6,32,-17,37,46
2020/08/06 07:32:50.414,6,32,-17,37,41
2020/08/06 07:32:50.447,6,32,-17,37,50
2020/08/06 07:32:50.481,6,32,-17,37,38
2020/08/06 07:32:50.512,6,32,-17,37,48
2020/08/06 07:32:50.545,6,32,-17,37,52
2020/08/06 07:32:50.575,6,32,-17,37,57
2020/08/06 07:32:50.606,6,32,-17,37,56
2020/08/06 07:32:50.640,6,32,-17,37,50
2020/08/06 07:32:50.671,6,32,-17,37,37
2020/08/06 07:32:50.701,6,32,-17,37,43
2020/08/06 07:32:50.732,6,32,-17,37,20
2020/08/06 07:32:50.763,6,32,-17,37,39
2020/08/06 07:32:50.793,6,32,-17,37,18
2020/08/06 07:32:50.838,6,32,-17,37,37
2020/08/06 07:32:50.872,6,32,-17,37,43
2020/08/06 07:32:50.902,6,32,-17,37,26
2020/08/06 07:32:50.932,6,32,-17,37,21
2020/08/06 07:32:50.963,6,32,-17,37,41
2020/08/06 07:32:50.993,6,32,-17,37,23
2020/08/06 07:32:51.023,6,32,-17,37,25
2020/08/06 07:32:51.053,6,32,-17,37,31
2020/08/06 07:32:51.083,6,32,-17,37,23
2020/08/06 07:32:51.114,6,32,-17,37,23
2020/08/06 07:32:51.146,6,32,-17,37,27
2020/08/06 07:32:51.177,6,32,-17,37,65
2020/08/06 07:32:51.210,6,32,-17,37,72
2020/08/06 07:32:51.241,6,32,-17,37,80
2020/08/06 07:32:51.272,6,32,-17,37,69
2020/08/06 07:32:51.302,6,32,-17,37,45
2020/08/06 07:32:51.332,6,32,-17,37,36
2020/08/06 07:32:51.363,6,32,-17,37,35
2020/08/06 07:32:51.394,6,32,-17,37,28
2020/08/06 07:32:51.425,6,32,-17,37,17
2020/08/06 07:32:51.455,6,32,-17,37,29
2020/08/06 07:32:51.486,6,32,-17,37,32
2020/08/06 07:32:51.529,6,32,-17,37,29
2020/08/06 07:32:51.561,6,32,-17,37,36
2020/08/06 07:32:51.591,6,32,-17,37,78
2020/08/06 07:32:51.622,6,32,-17,37,43
2020/08/06 07:32:51.653,6,32,-17,37,41
2020/08/06 07:32:51.683,6,32,-17,37,42
2020/08/06 07:32:51.714,6,32,-17,37,26
2020/08/06 07:32:51.745,6,32,-17,37,22
2020/08/06 07:32:51.775,6,32,-17,37,18
2020/08/06 07:32:51.806,6,32,-17,37,22
2020/08/06 07:32:51.837,6,32,-17,37,18
2020/08/06 07:32:51.868,6,32,-17,37,25
2020/08/06 07:32:51.898,6,32,-17,37,37
2020/08/06 07:32:51.929,6,32,-17,37,19
2020/08/06 07:32:51.961,6,32,-17,37,21
2020/08/06 07:32:51.993,6,32,-17,37,21
2020/08/06 07:32:52.024,6,32,-17,37,18
2020/08/06 07:32:52.060,6,32,-17,37,42
2020/08/06 07:32:52.097,6,32,-17,37,36
2020/08/06 07:32:52.129,6,32,-17,37,37
2020/08/06 07:32:52.161,6,32,-17,37,58
2020/08/06 07:32:52.211,6,32,-17,37,57
2020/08/06 07:32:52.242,6,32,-17,37,65
2020/08/06 07:32:52.275,6,32,-17,37,60
2020/08/06 07:32:52.308,6,32,-17,37,64
2020/08/06 07:32:52.350,6,32,-17,37,70
2020/08/06 07:32:52.383,6,32,-17,37,76
2020/08/06 07:32:52.425,6,32,-17,37,89
2020/08/06 07:32:52.457,6,32,-17,37,82
2020/08/06 07:32:52.490,6,32,-17,37,93
2020/08/06 07:32:52.524,6,32,-17,37,96
2020/08/06 07:32:52.559,6,32,-17,37,103
2020/08/06 07:32:52.602,6,32,-17,37,81
2020/08/06 07:32:52.642,6,32,-17,37,83
2020/08/06 07:32:52.676,6,32,-17,37,47
2020/08/06 07:32:52.714,6,32,-17,37,82
2020/08/06 07:32:52.748,6,32,-17,37,65
2020/08/06 07:32:52.780,6,32,-17,37,63
2020/08/06 07:32:52.816,6,32,-17,37,68
2020/08/06 07:32:52.851,6,32,-17,37,67
2020/08/06 07:32:52.890,6,32,-17,37,59
2020/08/06 07:32:52.925,6,32,-17,37,66
2020/08/06 07:32:52.955,6,32,-17,37,62
2020/08/06 07:32:52.990,6,32,-17,37,63
2020/08/06 07:32:53.023,6,32,-17,37,55
2020/08/06 07:32:53.060,6,32,-17,37,42
2020/08/06 07:32:53.095,6,32,-17,37,48
2020/08/06 07:32:53.129,6,32,-17,37,52
2020/08/06 07:32:53.167,6,32,-17,37,53
2020/08/06 07:32:53.201,6,32,-17,37,54
2020/08/06 07:32:53.234,6,32,-17,37,75
2020/08/06 07:32:53.268,6,32,-17,37,62
2020/08/06 07:32:53.303,6,32,-17,37,65
2020/08/06 07:32:53.337,6,32,-17,37,61
2020/08/06 07:32:53.372,6,32,-17,37,55
2020/08/06 07:32:53.405,6,32,-17,37,92
2020/08/06 07:32:53.437,6,32,-17,37,90
2020/08/06 07:32:53.470,6,32,-17,37,95
2020/08/06 07:32:53.506,6,32,-17,37,75
2020/08/06 07:32:53.543,6,32,-17,37,60
2020/08/06 07:32:53.597,6,32,-17,37,76
2020/08/06 07:32:53.634,6,32,-17,37,60
2020/08/06 07:32:53.666,6,32,-17,37,71
2020/08/06 07:32:53.698,6,32,-17,37,52
2020/08/06 07:32:53.737,6,32,-17,37,36
2020/08/06 07:32:53.781,6,32,-17,37,64
2020/08/06 07:32:53.813,6,32,-17,37,59
2020/08/06 07:32:53.845,6,32,-17,37,46
2020/08/06 07:32:53.878,6,32,-17,37,27
2020/08/06 07:32:53.911,6,32,-17,37,25
2020/08/06 07:32:53.945,6,32,-17,37,34
2020/08/06 07:32:53.980,6,32,-17,37,28
2020/08/06 07:32:54.014,6,32,-17,37,53
2020/08/06 07:32:54.047,6,32,-17,37,27
2020/08/06 07:32:54.083,6,32,-17,37,25
2020/08/06 07:32:54.120,6,32,-17,37,57
2020/08/06 07:32:54.152,6,32,-17,37,50
2020/08/06 07:32:54.188,6,32,-17,37,45
2020/08/06 07:32:54.228,6,32,-17,37,86
2020/08/06 07:32:54.260,6,32,-17,37,69
2020/08/06 07:32:54.292,6,32,-17,37,82
2020/08/06 07:32:54.331,6,32,-17,37,63
2020/08/06 07:32:54.365,6,32,-17,37,88
2020/08/06 07:32:54.401,6,32,-17,37,64
2020/08/06 07:32:54.463,6,32,-17,37,76
2020/08/06 07:32:54.524,6,32,-17,37,76
2020/08/06 07:32:54.556,6,32,-17,37,45
2020/08/06 07:32:54.588,6,32,-17,37,57
2020/08/06 07:32:54.620,6,32,-17,37,51
2020/08/06 07:32:54.654,6,32,-17,37,48
2020/08/06 07:32:54.685,6,32,-17,37,50
2020/08/06 07:32:54.717,6,32,-17,37,39
2020/08/06 07:32:54.757,6,32,-17,37,39
2020/08/06 07:32:54.803,6,32,-17,37,40
2020/08/06 07:32:54.839,6,32,-17,37,37
2020/08/06 07:32:54.878,6,32,-17,37,25
2020/08/06 07:32:54.914,6,32,-17,37,40
2020/08/06 07:32:54.946,6,32,-17,37,31
2020/08/06 07:32:54.977,6,32,-17,37,18
2020/08/06 07:32:55.012,6,32,-17,37,28
2020/08/06 07:32:55.074,6,32,-17,37,23
2020/08/06 07:32:55.105,6,32,-17,37,32
2020/08/06 07:32:55.136,6,32,-17,37,39
2020/08/06 07:32:55.169,6,32,-17,37,13
2020/08/06 07:32:55.200,6,32,-17,37,31
2020/08/06 07:32:55.233,6,32,-17,37,43
2020/08/06 07:32:55.267,6,32,-17,37,22
2020/08/06 07:32:55.299,6,32,-17,37,18
2020/08/06 07:32:55.332,6,32,-17,37,31
2020/08/06 07:32:55.365,6,32,-17,37,19
2020/08/06 07:32:55.398,6,32,-17,37,13
2020/08/06 07:32:55.435,6,32,-17,37,29
2020/08/06 07:32:55.466,6,32,-17,37,32
2020/08/06 07:32:55.497,6,32,-17,37,38
2020/08/06 07:32:55.534,6,32,-17,37,30
2020/08/06 07:32:55.566,6,32,-17,37,60
2020/08/06 07:32:55.598,6,32,-17,37,50
2020/08/06 07:32:55.637,6,32,-17,37,46
2020/08/06 07:32:55.671,6,32,-17,37,52
2020/08/06 07:32:55.703,6,32,-17,37,39
2020/08/06 07:32:55.734,6,32,-17,37,44
2020/08/06 07:32:55.765,6,32,-17,37,38
2020/08/06 07:32:55.795,6,32,-17,37,26
2020/08/06 07:32:55.827,6,32,-17,37,38
2020/08/06 07:32:55.858,6,32,-17,37,35
2020/08/06 07:32:55.891,6,32,-17,37,35
2020/08/06 07:32:55.923,6,32,-17,37,85
2020/08/06 07:32:55.956,6,32,-17,37,71
2020/08/06 07:32:55.988,6,32,-17,37,68
2020/08/06 07:32:56.019,6,32,-17,37,25
2020/08/06 07:32:56.049,6,32,-17,37,17
2020/08/06 07:32:56.079,6,32,-17,37,6
2020/08/06 07:32:56.110,6,32,-17,37,19
2020/08/06 07:32:56.140,5,33,-17,37,22
2020/08/06 07:32:56.170,5,33,-17,37,25
2020/08/06 07:32:56.201,5,33,-17,37,31
2020/08/06 07:32:56.240,5,33,-17,37,35
2020/08/06 07:32:56.271,5,33,-17,37,19
2020/08/06 07:32:56.303,5,33,-17,37,29
2020/08/06 07:32:56.334,5,32,-17,37,33
2020/08/06 07:32:56.364,5,32,-17,37,22
2020/08/06 07:32:56.394,5,32,-17,37,17
2020/08/06 07:32:56.425,5,32,-17,37,13
2020/08/06 07:32:56.455,5,32,-17,37,16
2020/08/06 07:32:56.486,5,32,-17,37,22
2020/08/06 07:32:56.517,5,32,-17,37,20
2020/08/06 07:32:56.547,6,32,-16,36,18
2020/08/06 07:32:56.577,6,32,-16,36,15
2020/08/06 07:32:56.608,6,32,-16,36,18
2020/08/06 07:32:56.639,6,32,-16,36,17
2020/08/06 07:32:56.669,6,32,-16,36,15
2020/08/06 07:32:56.699,6,32,-16,36,18
2020/08/06 07:32:56.730,4,32,-17,36,18
2020/08/06 07:32:56.761,4,32,-17,36,18
2020/08/06 07:32:56.791,4,32,-17,36,18
2020/08/06 07:32:56.821,4,32,-17,36,13
2020/08/06 07:32:56.852,4,32,-17,36,22
2020/08/06 07:32:56.882,4,32,-17,36,18
2020/08/06 07:32:56.914,4,32,-17,36,13
2020/08/06 07:32:56.946,5,32,-17,37,13
2020/08/06 07:32:56.978,5,32,-17,37,26
2020/08/06 07:32:57.009,5,32,-17,37,32
2020/08/06 07:32:57.044,5,32,-17,37,37
TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:33:31.556,4,31,-16,35,25
2020/08/06 07:33:31.587,4,32,-17,36,26
2020/08/06 07:33:31.617,4,32,-17,36,35
2020/08/06 07:33:31.648,4,32,-17,36,28
2020/08/06 07:33:31.679,4,32,-17,36,26
